date,open,close,high,low,volume
2021-06-11,3614.11,3589.75,3614.4,3587.15,360554970.0
2021-06-15,3587.47,3556.56,3592.95,3547.19,349168566.0
2021-06-16,3556.71,3518.33,3561.09,3513.56,312597306.0
2021-06-17,3508.32,3525.6,3534.2,3507.35,277229918.0
2021-06-18,3520.5,3525.1,3535.62,3503.18,296708585.0
2021-06-21,3515.5,3529.18,3540.3,3504.01,280898277.0
2021-06-22,3539.79,3557.41,3560.19,3536.81,307536399.0
2021-06-23,3559.4,3566.22,3577.47,3549.85,310709518.0
2021-06-24,3568.58,3566.65,3570.49,3548.82,335440754.0
2021-06-25,3567.38,3607.56,3614.3,3564.52,346087832.0
2021-06-28,3612.25,3606.37,3614.36,3594.22,321274974.0
2021-06-29,3601.68,3573.18,3601.83,3570.53,306071178.0
2021-06-30,3572.62,3591.2,3594.12,3569.5,268162818.0
2021-07-01,3600.55,3588.78,3607.7,3573.94,291883192.0
2021-07-02,3569.89,3518.76,3569.89,3514.34,291945548.0
2021-07-05,3516.92,3534.32,3534.32,3510.58,288094837.0
2021-07-06,3533.13,3530.26,3538.35,3496.93,314070211.0
2021-07-07,3508.59,3553.72,3557.88,3504.47,318839189.0
2021-07-08,3557.22,3525.5,3558.68,3521.06,350877857.0
2021-07-09,3512.23,3524.09,3529.31,3485.05,349884317.0
2021-07-12,3545.2,3547.84,3565.03,3527.39,403639558.0
2021-07-13,3547.59,3566.52,3567.48,3542.82,362416711.0
2021-07-14,3560.83,3528.5,3560.83,3525.49,372221722.0
2021-07-15,3519.06,3564.59,3565.93,3514.26,363259164.0
2021-07-16,3559.53,3539.3,3566.0,3537.73,366014779.0
2021-07-19,3530.49,3539.12,3544.88,3506.34,336760946.0
2021-07-20,3515.07,3536.79,3538.64,3509.19,293780594.0
2021-07-21,3543.05,3562.66,3569.09,3543.05,338978748.0
2021-07-22,3563.66,3574.73,3576.47,3558.29,381067054.0
2021-07-23,3571.72,3550.4,3571.85,3541.51,446421246.0
2021-07-26,3538.01,3467.44,3538.01,3424.74,442882203.0
2021-07-27,3467.45,3381.18,3483.87,3380.28,469075443.0
2021-07-28,3355.82,3361.59,3385.54,3312.72,395825419.0
2021-07-29,3403.84,3411.72,3416.61,3382.57,344569428.0
2021-07-30,3398.2,3397.36,3404.88,3370.45,381440956.0
2021-08-02,3385.69,3464.29,3464.29,3367.64,432927871.0
2021-08-03,3446.78,3447.99,3470.66,3435.46,400698081.0
2021-08-04,3442.94,3477.22,3477.6,3440.78,348744218.0
2021-08-05,3461.72,3466.55,3486.16,3449.39,348436922.0
2021-08-06,3465.48,3458.23,3466.39,3436.93,336824400.0
2021-08-09,3441.75,3494.63,3502.84,3438.7,349910094.0
2021-08-10,3488.66,3529.93,3529.93,3477.06,345112992.0
2021-08-11,3527.11,3532.62,3544.09,3524.04,383783554.0
2021-08-12,3522.72,3524.74,3538.4,3513.45,381074593.0
2021-08-13,3514.47,3516.3,3540.08,3500.8,378187282.0
2021-08-16,3514.34,3517.34,3537.85,3510.9,391099721.0
2021-08-17,3512.11,3446.98,3531.72,3438.12,422885804.0
2021-08-18,3442.35,3485.29,3487.44,3437.69,389203756.0
2021-08-19,3475.3,3465.55,3480.46,3446.01,382383031.0
2021-08-20,3442.51,3427.33,3453.15,3394.97,391136918.0
2021-08-23,3436.8,3477.13,3481.25,3436.67,384727440.0
2021-08-24,3482.27,3514.47,3522.7,3481.14,430236463.0
2021-08-25,3517.92,3540.38,3540.39,3510.07,450047019.0
2021-08-26,3537.31,3501.66,3537.32,3499.45,502903147.0
2021-08-27,3494.42,3522.16,3530.19,3493.38,455345906.0
2021-08-30,3535.07,3528.15,3539.49,3512.99,512785716.0
2021-08-31,3519.02,3543.94,3543.94,3496.39,524205056.0
2021-09-01,3543.87,3567.1,3582.32,3514.67,667276305.0
2021-09-02,3559.9,3597.04,3597.37,3557.68,572684039.0
2021-09-03,3602.74,3581.73,3613.95,3569.4,614532353.0
2021-09-06,3580.14,3621.86,3626.29,3580.14,521713276.0
2021-09-07,3621.71,3676.59,3681.93,3615.14,547721875.0
2021-09-08,3673.4,3675.19,3695.32,3661.0,586436193.0
2021-09-09,3666.82,3693.13,3693.45,3662.16,604810330.0
2021-09-10,3691.19,3703.11,3722.87,3681.64,635200433.0
2021-09-13,3699.25,3715.37,3716.83,3692.82,557484019.0
2021-09-14,3709.63,3662.6,3723.85,3655.63,564952386.0
2021-09-15,3651.16,3656.22,3677.53,3638.32,474970001.0
2021-09-16,3664.84,3607.09,3677.92,3606.73,546741474.0
2021-09-17,3595.27,3613.97,3620.96,3569.27,516850210.0
2021-09-22,3563.21,3628.49,3629.45,3560.5,472296053.0
2021-09-23,3651.27,3642.22,3670.95,3632.28,534995486.0
2021-09-24,3637.87,3613.07,3651.43,3607.79,507304772.0
2021-09-27,3625.96,3582.83,3640.81,3559.92,510802795.0
2021-09-28,3577.89,3602.22,3610.92,3568.82,444168807.0
2021-09-29,3573.52,3536.29,3573.52,3518.05,452511151.0
2021-09-30,3541.93,3568.17,3572.43,3541.93,395629626.0
2021-10-08,3609.09,3592.17,3612.55,3571.73,407161148.0
2021-10-11,3600.36,3591.71,3614.7,3586.75,394361159.0
2021-10-12,3581.3,3546.94,3583.64,3515.14,405393748.0
2021-10-13,3543.49,3561.76,3569.13,3515.65,325050667.0
2021-10-14,3555.11,3558.28,3569.69,3547.18,294969196.0
2021-10-15,3551.99,3572.37,3578.77,3542.69,320292984.0
2021-10-18,3571.05,3568.14,3571.05,3539.48,340950616.0
2021-10-19,3562.3,3593.15,3596.79,3560.62,334197652.0
2021-10-20,3583.24,3587.0,3596.05,3574.3,344245008.0
2021-10-21,3590.05,3594.78,3610.96,3576.35,352310867.0
2021-10-22,3594.75,3582.6,3607.58,3578.76,353157203.0
2021-10-25,3574.26,3609.86,3611.09,3564.21,321196816.0
2021-10-26,3612.83,3597.64,3625.02,3589.71,337278291.0
2021-10-27,3589.86,3562.31,3589.86,3553.13,350620940.0
2021-10-28,3548.7,3518.42,3552.04,3509.49,378171666.0
2021-10-29,3519.33,3547.34,3547.34,3502.8,358809377.0
2021-11-01,3530.4,3544.48,3556.59,3519.29,382251325.0
2021-11-02,3543.38,3505.63,3559.05,3477.66,417563173.0
2021-11-03,3501.11,3498.54,3512.61,3480.49,306607669.0
2021-11-04,3505.89,3526.87,3527.95,3503.01,319440829.0
2021-11-05,3520.21,3491.57,3525.87,3491.46,354533565.0
2021-11-08,3491.97,3498.63,3507.27,3484.24,298183722.0
2021-11-09,3507.11,3507.0,3514.95,3489.04,287315989.0
2021-11-10,3498.94,3492.46,3498.94,3448.44,307030708.0
2021-11-11,3486.45,3532.79,3534.2,3482.83,322087957.0
2021-11-12,3534.15,3539.1,3543.65,3527.39,308683354.0
2021-11-15,3542.9,3533.3,3550.44,3521.29,313017612.0
2021-11-16,3530.46,3521.79,3549.77,3517.81,310399909.0
2021-11-17,3518.56,3537.37,3537.51,3513.52,276735671.0
2021-11-18,3531.49,3520.71,3537.98,3513.11,312426927.0
2021-11-19,3519.28,3560.37,3561.91,3517.65,317989976.0
2021-11-22,3562.76,3582.08,3585.19,3562.75,330009385.0
2021-11-23,3580.51,3589.09,3598.37,3577.36,360011593.0
2021-11-24,3590.02,3592.7,3602.74,3575.29,336775246.0
2021-11-25,3593.39,3584.18,3597.15,3579.53,306451518.0
2021-11-26,3576.11,3564.09,3576.11,3554.88,301000066.0
2021-11-29,3528.67,3562.7,3563.68,3526.36,333618331.0
2021-11-30,3570.75,3563.89,3582.12,3546.36,349187938.0
2021-12-01,3561.89,3576.89,3576.89,3558.69,329873517.0
2021-12-02,3573.25,3573.84,3586.87,3567.14,354041524.0
2021-12-03,3576.45,3607.43,3608.47,3573.21,377551048.0
2021-12-06,3615.24,3589.31,3626.13,3586.81,418676743.0
2021-12-07,3611.22,3595.09,3614.22,3572.57,403842594.0
2021-12-08,3602.82,3637.57,3637.72,3591.99,361036657.0
2021-12-09,3641.16,3673.04,3688.4,3638.7,431918157.0
2021-12-10,3654.37,3666.35,3667.85,3651.35,419988801.0
2021-12-13,3686.94,3681.08,3708.94,3678.06,424092009.0
2021-12-14,3669.81,3661.53,3671.68,3654.66,362171934.0
2021-12-15,3655.05,3647.63,3668.4,3645.24,377477667.0
2021-12-16,3648.93,3675.02,3675.02,3644.66,381329507.0
2021-12-17,3670.26,3632.36,3673.65,3631.66,408487837.0
2021-12-20,3620.04,3593.6,3643.95,3589.36,423851410.0
2021-12-21,3591.45,3625.13,3627.09,3591.45,408184348.0
2021-12-22,3632.68,3622.62,3635.9,3616.55,394825177.0
2021-12-23,3625.47,3643.34,3643.55,3618.05,382925734.0
2021-12-24,3645.39,3618.05,3648.96,3612.07,390347625.0
2021-12-27,3613.05,3615.97,3632.19,3601.94,329235293.0
2021-12-28,3619.64,3630.11,3631.08,3607.36,316202242.0
2021-12-29,3630.92,3597.0,3630.92,3596.32,305131766.0
2021-12-30,3596.49,3619.19,3628.92,3595.5,307839291.0
2021-12-31,3626.24,3639.78,3642.84,3624.94,329681932.0
2022-01-04,3649.15,3632.33,3651.89,3610.09,405027769.0
2022-01-05,3628.26,3595.18,3628.26,3583.47,423902028.0
2022-01-06,3581.22,3586.08,3594.49,3559.88,371540543.0
2022-01-07,3588.99,3579.54,3607.23,3577.1,436306961.0
2022-01-10,3572.74,3593.52,3593.52,3555.13,356222610.0
2022-01-11,3589.9,3567.44,3602.15,3562.75,359761863.0
2022-01-12,3578.16,3597.43,3599.5,3572.1,343132956.0
2022-01-13,3601.03,3555.26,3601.07,3555.16,369368365.0
2022-01-14,3544.07,3521.26,3548.42,3519.32,376937024.0
2022-01-17,3522.09,3541.67,3546.09,3519.43,312886733.0
2022-01-18,3541.89,3569.91,3579.31,3531.33,377146435.0
2022-01-19,3567.63,3558.18,3578.73,3541.66,333235269.0
2022-01-20,3556.23,3555.06,3576.26,3540.55,379509846.0
2022-01-21,3546.75,3522.57,3547.0,3514.89,326534880.0
2022-01-24,3508.24,3524.11,3531.61,3500.14,280268342.0
2022-01-25,3509.28,3433.06,3519.83,3433.06,327353813.0
2022-01-26,3442.69,3455.67,3462.12,3417.76,275122828.0
2022-01-27,3456.1,3394.25,3456.36,3392.02,280606534.0
2022-01-28,3407.59,3361.44,3417.05,3356.56,290855257.0
2022-02-07,3407.76,3429.58,3434.03,3407.76,320485211.0
2022-02-08,3428.54,3452.63,3453.19,3390.46,366093865.0
2022-02-09,3450.82,3479.95,3484.74,3444.08,350249936.0
2022-02-10,3481.91,3485.91,3488.86,3464.22,355666267.0
2022-02-11,3472.28,3462.95,3500.15,3459.33,361356090.0
2022-02-14,3451.85,3428.88,3457.26,3415.45,315274448.0
2022-02-15,3428.04,3446.09,3447.49,3421.64,275559322.0
2022-02-16,3457.07,3465.83,3475.06,3453.8,274993913.0
2022-02-17,3464.21,3468.04,3480.97,3454.28,297262682.0
2022-02-18,3451.63,3490.76,3490.76,3447.03,295149963.0
2022-02-21,3488.41,3490.61,3492.2,3471.69,301541740.0
2022-02-22,3473.29,3457.15,3473.39,3437.67,326279484.0
2022-02-23,3458.51,3489.15,3490.76,3458.18,325604895.0
2022-02-24,3474.37,3429.96,3486.98,3400.21,488354901.0
2022-02-25,3445.34,3451.41,3480.18,3440.93,377542556.0
2022-02-28,3450.32,3462.31,3462.31,3425.52,345838388.0
2022-03-01,3471.36,3488.83,3491.13,3465.72,326001662.0
2022-03-02,3478.29,3484.19,3486.62,3467.0,329367684.0
2022-03-03,3495.93,3481.11,3500.29,3473.34,412594289.0
2022-03-04,3459.98,3447.65,3474.88,3437.7,393526581.0
2022-03-07,3438.56,3372.86,3438.56,3360.74,393588999.0
2022-03-08,3372.55,3293.53,3383.63,3287.34,415926766.0
2022-03-09,3303.71,3256.39,3321.48,3147.68,466285569.0
2022-03-10,3312.18,3296.09,3326.58,3291.24,378336376.0
2022-03-11,3259.32,3309.75,3315.66,3217.42,384067127.0
2022-03-14,3271.89,3223.53,3297.8,3223.53,337968687.0
2022-03-15,3192.36,3063.97,3196.92,3063.97,465037164.0
2022-03-16,3107.67,3170.71,3177.79,3023.3,444667189.0
2022-03-17,3215.01,3215.04,3260.17,3202.93,420813458.0
2022-03-18,3207.15,3251.07,3260.78,3197.36,373035611.0
2022-03-21,3255.62,3253.69,3267.5,3223.39,354228488.0
2022-03-22,3249.54,3259.86,3279.11,3239.53,361196158.0
2022-03-23,3264.79,3271.03,3279.89,3251.98,349875370.0
2022-03-24,3256.06,3250.26,3266.89,3236.66,329006654.0
2022-03-25,3247.16,3212.24,3257.11,3211.64,340020006.0
2022-03-28,3185.17,3214.5,3230.22,3159.83,344994873.0
2022-03-29,3216.01,3203.94,3229.18,3196.46,316273649.0
2022-03-30,3217.59,3266.6,3266.6,3216.3,366753677.0
2022-03-31,3256.14,3252.2,3272.04,3246.06,398439934.0
2022-04-01,3234.67,3282.72,3287.23,3226.3,378210460.0
2022-04-06,3269.43,3283.43,3288.11,3255.69,429642779.0
2022-04-07,3267.81,3236.7,3290.26,3236.48,402626660.0
2022-04-08,3239.88,3251.85,3257.09,3208.35,413826799.0
2022-04-11,3239.86,3167.13,3239.86,3156.51,424160185.0
2022-04-12,3165.12,3213.33,3214.54,3140.9,418321923.0
2022-04-13,3199.8,3186.82,3225.47,3183.53,391156925.0
2022-04-14,3203.63,3225.64,3240.0,3200.23,371242344.0
2022-04-15,3210.7,3211.24,3229.87,3200.13,407842082.0
2022-04-18,3185.94,3195.52,3204.03,3166.98,347365123.0
2022-04-19,3192.09,3194.03,3207.83,3174.71,339944104.0
2022-04-20,3189.89,3151.05,3191.83,3142.05,362047037.0
2022-04-21,3138.43,3079.81,3160.9,3069.68,391934694.0
2022-04-22,3058.4,3086.92,3105.66,3049.36,342000563.0
2022-04-25,3034.27,2928.51,3043.82,2928.51,433606108.0
2022-04-26,2930.45,2886.43,2957.68,2878.26,401615154.0
2022-04-27,2866.82,2958.28,2959.18,2863.65,423060191.0
2022-04-28,2945.81,2975.48,2991.51,2936.79,375371775.0
2022-04-29,2986.06,3047.06,3048.49,2968.33,423932794.0
2022-05-05,3044.85,3067.76,3082.23,3042.12,383072875.0
2022-05-06,3011.32,3001.56,3030.69,2992.72,343264218.0
2022-05-09,2990.2,3004.14,3015.94,2983.61,292061556.0
2022-05-10,2965.78,3035.84,3043.78,2957.4,370660980.0
2022-05-11,3035.39,3058.7,3100.9,3034.67,423991912.0
2022-05-12,3044.8,3054.99,3072.16,3032.95,344440477.0
2022-05-13,3068.03,3084.28,3086.1,3059.25,331737852.0
2022-05-16,3100.55,3073.75,3102.58,3063.4,338108492.0
2022-05-17,3076.5,3093.7,3093.7,3057.64,330356537.0
2022-05-18,3095.89,3085.98,3105.84,3071.31,315037923.0
2022-05-19,3046.71,3096.96,3096.96,3042.67,336600749.0
2022-05-20,3107.09,3146.57,3146.57,3107.09,372336636.0
2022-05-23,3150.49,3146.86,3150.51,3127.9,353376325.0
2022-05-24,3149.06,3070.93,3153.13,3070.93,416312158.0
2022-05-25,3070.17,3107.46,3107.63,3069.95,342259227.0
2022-05-26,3111.48,3123.11,3133.28,3079.48,370305518.0
2022-05-27,3135.03,3130.24,3151.05,3112.54,359463866.0
2022-05-30,3141.96,3149.06,3150.89,3123.15,349362285.0
2022-05-31,3149.94,3186.43,3188.6,3142.0,374523265.0
2022-06-01,3179.69,3182.16,3190.61,3160.04,365664432.0
2022-06-02,3170.31,3195.46,3197.28,3163.76,361770632.0
2022-06-06,3196.96,3236.37,3237.07,3181.65,422027835.0
2022-06-07,3235.42,3241.76,3253.09,3222.64,402203220.0
2022-06-08,3245.02,3263.79,3266.63,3216.01,434183270.0
2022-06-09,3259.49,3238.95,3270.56,3223.48,422728372.0
2022-06-10,3214.18,3284.83,3286.62,3210.81,439865730.0
2022-06-13,3256.28,3255.55,3272.99,3229.31,438578312.0
2022-06-14,3224.21,3288.91,3289.13,3195.82,450388187.0
2022-06-15,3289.1,3305.41,3358.55,3288.85,550584131.0
2022-06-16,3306.84,3285.38,3319.69,3277.53,433220868.0
2022-06-17,3265.51,3316.79,3323.28,3262.89,395300700.0
2022-06-20,3315.78,3315.43,3333.9,3292.93,413460410.0
2022-06-21,3313.79,3306.72,3329.39,3279.83,394456891.0
2022-06-22,3309.12,3267.2,3311.02,3266.54,375529782.0
2022-06-23,3269.05,3320.15,3320.15,3262.29,400614211.0
2022-06-24,3324.74,3349.75,3356.71,3322.95,390819734.0
2022-06-27,3364.0,3379.19,3393.31,3364.0,414117738.0
2022-06-28,3377.68,3409.21,3412.1,3358.87,412056516.0
2022-06-29,3399.68,3361.52,3414.65,3358.47,440573559.0
2022-06-30,3358.93,3398.62,3417.01,3358.93,381243178.0
2022-07-01,3400.26,3387.64,3404.05,3378.36,350489299.0
2022-07-04,3381.82,3405.43,3405.62,3364.09,357737919.0
2022-07-05,3411.13,3404.03,3424.84,3372.06,411699672.0
2022-07-06,3391.03,3355.35,3391.03,3333.1,384630047.0
2022-07-07,3353.13,3364.4,3375.86,3332.31,334400202.0
2022-07-08,3380.37,3356.08,3386.31,3354.12,322921072.0
2022-07-11,3341.1,3313.58,3341.1,3297.01,342669193.0
2022-07-12,3307.22,3281.47,3319.25,3277.08,334600539.0
2022-07-13,3279.6,3284.29,3297.02,3266.48,331845669.0
2022-07-14,3277.45,3281.74,3299.25,3261.49,355926432.0
2022-07-15,3261.38,3228.06,3288.92,3228.06,380156371.0
2022-07-18,3235.09,3278.1,3278.47,3226.23,348346022.0
2022-07-19,3278.72,3279.43,3283.93,3256.02,315651918.0
2022-07-20,3291.55,3304.72,3308.35,3287.74,301515123.0
2022-07-21,3297.66,3272.0,3300.53,3272.0,332358707.0
2022-07-22,3276.2,3269.97,3293.64,3246.73,300690066.0
2022-07-25,3269.71,3250.39,3273.18,3243.03,271245744.0
2022-07-26,3254.19,3277.44,3282.41,3246.04,259468676.0
2022-07-27,3271.78,3275.76,3282.57,3265.73,249131485.0
2022-07-28,3287.5,3282.58,3305.71,3277.11,288055056.0
2022-07-29,3282.81,3253.24,3294.8,3246.37,307331047.0
2022-08-01,3246.62,3259.96,3264.3,3225.55,292204805.0
2022-08-02,3231.26,3186.27,3231.26,3155.19,394176168.0
2022-08-03,3188.89,3163.67,3217.55,3159.46,324885673.0
2022-08-04,3179.43,3189.04,3191.0,3155.7,260898943.0
2022-08-05,3195.23,3227.03,3228.89,3184.45,274683729.0
2022-08-08,3218.85,3236.93,3237.97,3214.08,254268050.0
2022-08-09,3235.74,3247.43,3248.77,3227.54,259605467.0
2022-08-10,3242.36,3230.02,3253.17,3217.81,257583592.0
2022-08-11,3243.47,3281.67,3281.67,3237.9,300605376.0
2022-08-12,3275.77,3276.89,3288.22,3272.84,299932928.0
2022-08-15,3268.37,3276.09,3286.89,3261.82,287106773.0
2022-08-16,3278.68,3277.88,3295.02,3271.57,303592274.0
2022-08-17,3282.1,3292.53,3296.0,3263.35,326124759.0
2022-08-18,3286.37,3277.54,3289.14,3270.56,301694778.0
2022-08-19,3275.62,3258.08,3286.49,3258.06,333535471.0
2022-08-22,3249.7,3277.79,3278.17,3247.19,314537869.0
2022-08-23,3274.43,3276.22,3284.6,3262.63,316566356.0
2022-08-24,3279.17,3215.2,3281.88,3212.39,366140577.0
2022-08-25,3223.46,3246.25,3248.35,3199.12,336196165.0
2022-08-26,3250.63,3236.22,3266.27,3232.28,309927554.0
2022-08-29,3203.1,3240.73,3240.73,3199.0,297015097.0
2022-08-30,3240.18,3227.22,3243.75,3212.63,294318914.0
2022-08-31,3216.53,3202.14,3232.02,3184.39,344408829.0
2022-09-01,3196.54,3184.98,3214.56,3181.63,274660541.0
2022-09-02,3189.64,3186.48,3198.28,3173.79,250456911.0
2022-09-05,3183.95,3199.91,3199.91,3172.04,280675633.0
2022-09-06,3207.93,3243.45,3244.64,3203.82,318869689.0
2022-09-07,3232.14,3246.29,3253.77,3227.82,301014466.0
2022-09-08,3245.56,3235.59,3253.7,3233.8,281680358.0
2022-09-09,3241.18,3262.05,3266.2,3236.51,283827665.0
2022-09-13,3272.05,3263.8,3278.17,3259.66,276189823.0
2022-09-14,3224.68,3237.54,3250.8,3221.96,255193365.0
2022-09-15,3248.97,3199.92,3254.18,3174.39,325206121.0
2022-09-16,3189.83,3126.4,3191.83,3126.4,316475893.0
2022-09-19,3122.75,3115.6,3135.56,3101.22,249113662.0
2022-09-20,3127.84,3122.41,3140.03,3114.04,219942534.0
2022-09-21,3116.01,3117.18,3129.82,3091.3,232972496.0
2022-09-22,3098.77,3108.91,3125.68,3092.82,221140689.0
2022-09-23,3106.81,3088.37,3124.66,3072.24,243057719.0
2022-09-26,3067.57,3051.23,3102.65,3048.51,262698628.0
2022-09-27,3056.39,3093.86,3094.04,3048.37,232735303.0
2022-09-28,3089.1,3045.07,3089.1,3044.86,230098650.0
2022-09-29,3067.47,3041.2,3076.76,3026.08,230030416.0
2022-09-30,3042.17,3024.39,3054.61,3021.93,204115336.0
2022-10-10,3026.94,2974.15,3029.45,2968.28,243404828.0
2022-10-11,2978.06,2979.79,2986.91,2953.5,208635950.0
2022-10-12,2976.72,3025.51,3025.51,2934.09,248013557.0
2022-10-13,3008.3,3016.36,3036.25,3004.5,249683281.0
2022-10-14,3035.03,3071.99,3084.27,3035.03,277304061.0
2022-10-17,3060.52,3084.94,3087.19,3052.71,262608618.0
2022-10-18,3094.93,3080.96,3099.92,3074.22,245634757.0
2022-10-19,3073.26,3044.38,3081.39,3044.38,230895310.0
2022-10-20,3029.3,3035.05,3070.26,3013.69,244736145.0
2022-10-21,3038.04,3038.93,3055.42,3026.96,245254122.0
2022-10-24,3034.75,2977.56,3064.42,2965.17,298085356.0
2022-10-25,2969.16,2976.28,3001.72,2944.26,255554160.0
2022-10-26,2977.56,2999.5,3028.35,2977.56,268689492.0
2022-10-27,3005.04,2982.9,3017.26,2981.69,265608254.0
2022-10-28,2967.02,2915.93,2974.24,2908.98,292531308.0
2022-10-31,2893.2,2893.48,2926.02,2885.09,301994203.0
2022-11-01,2899.5,2969.2,2969.2,2896.76,319809578.0
2022-11-02,2960.65,3003.37,3019.05,2954.95,325078248.0
2022-11-03,2981.2,2997.81,3003.72,2977.72,259348567.0
2022-11-04,2997.0,3070.8,3081.59,2997.0,329806740.0
2022-11-07,3062.86,3077.82,3088.19,3054.46,320567097.0
2022-11-08,3077.31,3064.49,3078.28,3047.46,256522007.0
2022-11-09,3064.46,3048.17,3073.92,3046.19,235637324.0
2022-11-10,3031.69,3036.13,3047.98,3022.85,270371798.0
2022-11-11,3099.65,3087.29,3117.74,3070.3,409604534.0
2022-11-14,3100.87,3083.4,3121.41,3075.22,361788216.0
2022-11-15,3081.13,3134.08,3135.59,3074.5,331470577.0
2022-11-16,3133.65,3119.98,3145.75,3115.35,303429844.0
2022-11-17,3110.96,3115.43,3115.44,3087.17,287028407.0
2022-11-18,3116.73,3097.24,3126.71,3096.89,299954276.0
2022-11-21,3078.06,3085.04,3085.24,3056.17,256045549.0
2022-11-22,3084.23,3088.94,3118.12,3076.32,327565927.0
2022-11-23,3084.74,3096.91,3108.24,3075.32,326155449.0
2022-11-24,3104.1,3089.31,3113.24,3084.86,267482928.0
2022-11-25,3085.46,3101.69,3111.42,3077.97,311431979.0
2022-11-28,3055.29,3078.55,3080.18,3034.7,305811284.0
2022-11-29,3096.11,3149.75,3152.0,3096.11,391449748.0
2022-11-30,3141.4,3151.34,3158.57,3137.37,372718321.0
2022-12-01,3187.99,3165.47,3198.41,3164.53,387013056.0
2022-12-02,3160.58,3156.14,3170.9,3149.84,307812484.0
2022-12-05,3181.92,3211.81,3213.44,3177.06,447398437.0
2022-12-06,3200.28,3212.53,3224.82,3195.08,373590296.0
2022-12-07,3204.94,3199.62,3226.08,3188.67,354113078.0
2022-12-08,3196.02,3197.35,3206.72,3187.26,320969294.0
2022-12-09,3197.12,3206.95,3212.11,3182.91,373343209.0
2022-12-12,3195.87,3179.04,3196.72,3176.58,333381792.0
2022-12-13,3179.44,3176.33,3187.2,3171.48,285821200.0
2022-12-14,3178.55,3176.53,3189.84,3168.59,265623569.0
2022-12-15,3177.2,3168.65,3179.1,3158.45,243023333.0
2022-12-16,3156.13,3167.86,3175.35,3151.61,259771795.0
2022-12-19,3165.31,3107.12,3170.26,3096.1,278513541.0
2022-12-20,3098.95,3073.77,3100.75,3061.51,218836766.0
2022-12-21,3078.33,3068.41,3085.8,3060.55,189067920.0
2022-12-22,3085.8,3054.43,3096.24,3044.6,223639537.0
2022-12-23,3038.84,3045.87,3061.87,3031.54,192020305.0
2022-12-26,3048.2,3065.56,3071.84,3047.35,206503893.0
2022-12-27,3077.75,3095.57,3098.08,3074.31,222218322.0
2022-12-28,3088.62,3087.4,3098.65,3079.43,224554151.0
2022-12-29,3076.73,3073.7,3086.0,3064.46,215570676.0
2022-12-30,3084.52,3089.26,3096.31,3082.2,217545344.0
2023-01-03,3087.51,3116.51,3119.86,3073.05,281370362.0
2023-01-04,3117.57,3123.52,3129.09,3109.45,273313626.0
2023-01-05,3132.76,3155.22,3159.43,3130.23,257003018.0
2023-01-06,3155.07,3157.64,3170.74,3151.84,257380255.0
2023-01-09,3169.37,3176.08,3183.58,3165.43,258115218.0
2023-01-10,3178.02,3169.51,3178.16,3165.14,232984175.0
2023-01-11,3172.38,3161.84,3184.76,3160.89,237742869.0
2023-01-12,3167.27,3163.45,3171.59,3153.4,216671305.0
2023-01-13,3170.35,3195.31,3195.31,3167.51,220226897.0
2023-01-16,3198.52,3227.59,3251.37,3197.32,306749549.0
